season,week,celebrity_name,ballroom_partner,celebrity_industry,results,placement,in_competition,eliminated_end_of_week,j_total,j_pct,j_rank,judge_n,trend_used,log_trend_rel,trend_missing,pV_hat,elim_prob_hat,eta_hat,rule_type,rank_hat_week,risk_rank_week,pred_top3_pos,pred_is_top3,pV_mean,pV_std,pV_cv,pV_ci_2.5,pV_ci_97.5,pV_ci_95_width,pV_ci_1.5,pV_ci_98.5,pV_ci_97_width,n_bootstrap_samples
4,1,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,13.0,0.063106796,11.0,3,22.0,-2.0794415408798357,0.0,0.1158494807303216,0.0814526361876792,0.6145718340958941,R2_Percent,5.0,7.0,,False,0.0942834673367108,0.0085229423733226,0.0903969976293406,0.0781385816949882,0.1099982716314782,0.0318596899364899,0.0777407590108169,0.112213853068451,0.0344730940576341,90
4,1,Clyde Drexler,Elena Grinenko,Athlete,Eliminated Week 5,8,True,False,16.0,0.077669903,9.0,3,0.0,-5.214935739208986,0.0,0.0321606560747302,0.1314127070553008,-0.6669760900773443,R2_Percent,8.0,3.0,,False,0.0822311328808912,0.0082009172119738,0.0997300769752563,0.0651335186397298,0.0972887962603278,0.0321552776205979,0.0647397214861357,0.0997282507958228,0.034988529309687,90
4,1,Heather Mills,Jonathan Roberts,Model,Eliminated Week 6,7,True,False,18.0,0.087378641,7.0,3,31.0,-1.749199854234259,0.0,0.0329683107419149,0.1221895783853689,-0.6421731149599772,R2_Percent,7.0,5.0,,False,0.0918759117078533,0.0099644927293109,0.108455987473583,0.0756745296565312,0.1131856674306195,0.0375111377740883,0.074875200901833,0.1156390775931536,0.0407638766913206,90
4,1,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,21.0,0.101941748,3.5,3,24.0,-1.996059932004785,0.0,0.1316926279019664,0.0557943205536635,0.7427506962220942,R2_Percent,4.0,8.0,,False,0.0954554598091703,0.0111296982469644,0.116595721912758,0.0776828169410334,0.1191365597252472,0.0414537427842137,0.0770581699952215,0.1230559096675775,0.045997739672356,90
4,1,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,24.0,0.116504854,1.0,3,11.0,-2.730029106287652,0.0,0.1817140443628239,0.0356865601153285,1.0647143321381882,R2_Percent,2.0,11.0,2.0,True,0.1047735888663425,0.0104181405491657,0.0994347970885676,0.0866411813489214,0.124647761361969,0.0380065800130475,0.0861543697796513,0.1251934401500474,0.0390390703703961,90
4,1,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,False,17.0,0.082524272,8.0,3,12.0,-2.6499863987320644,0.0,0.0810432411640097,0.0906046484683301,0.2572629192470483,R2_Percent,6.0,6.0,,False,0.0922260482716711,0.0094342710648748,0.1022950808548605,0.0768630058288388,0.1111656494901452,0.0343026436613063,0.0766321742450529,0.1138697326966511,0.0372375584515982,90
4,1,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,23.0,0.111650485,2.0,3,33.0,-1.688575232451648,0.0,0.1812493114866288,0.0370245095944223,1.0621535605194303,R2_Percent,3.0,10.0,3.0,True,0.1083888846034921,0.0113730234989575,0.1049279503203887,0.0901724371752034,0.129801875247517,0.0396294380723135,0.0890421345980402,0.1338143092225391,0.0447721746244988,90
4,1,Leeza Gibbons,Tony Dovolani,TV Personality,Eliminated Week 4,9,True,False,15.0,0.072815534,10.0,3,0.0,-5.214935739208986,0.0,0.0228083398743443,0.1449874427326731,-1.010593681473454,R2_Percent,9.0,1.0,,False,0.0799436482548798,0.0070274450570469,0.0879049832031904,0.0652103250699282,0.0938299130711873,0.028619588001259,0.0641273673648841,0.0968715553096272,0.032744187944743,90
4,1,Paulina Porizkova,Alec Mazo,Model,Eliminated Week 2,11,True,False,19.0,0.09223301,5.5,3,19.0,-2.2192034831349945,0.0,0.0167598942456917,0.1321766159932835,-1.318731149402573,R2_Percent,11.0,2.0,,False,0.0723050416293613,0.0066010851077558,0.0912949492732928,0.0603017632020099,0.0842464058144915,0.0239446426124816,0.0600306518279476,0.0851943884257005,0.0251637365977529,90
4,1,Shandi Finnessey,Brian Fortuna,Beauty Pagent,Eliminated Week 3,10,True,False,19.0,0.09223301,5.5,3,21.0,-2.123893303414306,0.0,0.0191915947647328,0.1299711724981901,-1.1832475240005376,R2_Percent,10.0,4.0,,False,0.0789721513468845,0.0064176908682043,0.0812652404518486,0.0679587729003071,0.0919804862003836,0.0240217133000764,0.0670887071208152,0.0925506861189872,0.025461978998172,90
4,2,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,26.0,0.106122449,2.0,3,0.0,-3.5835189350505545,0.0,0.1761499257874471,0.039868423959902,1.0757937268222388,R2_Percent,3.0,10.0,1.0,True,0.0987567472451576,0.0124375098505663,0.1259408617387023,0.0786673010091463,0.1193584944196628,0.0406911934105164,0.0772122820123636,0.1228674243817212,0.0456551423693576,90
4,2,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,21.0,0.085714286,7.5,3,10.66666667,-1.1267831652349647,0.0,0.1212634539616324,0.0671273840460891,0.702423727508488,R2_Percent,5.0,7.0,,False,0.0964667325916437,0.0099105500766411,0.1027354178003909,0.0783666924348346,0.1146801248731169,0.0363134324382822,0.078010192152391,0.1170148615171837,0.0390046693647927,90
4,2,Clyde Drexler,Elena Grinenko,Athlete,Eliminated Week 5,8,True,False,18.0,0.073469388,11.0,3,0.0,-3.5835189350505545,0.0,0.0286347126528238,0.1386945271157151,-0.7409220456899636,R2_Percent,8.0,3.0,,False,0.0727057677292275,0.0075530685654263,0.1038854110385806,0.0585071963240952,0.0868678278427521,0.0283606315186568,0.0566967797616834,0.0871359483608119,0.0304391685991285,90
4,2,Heather Mills,Jonathan Roberts,Model,Eliminated Week 6,7,True,False,24.0,0.097959184,3.5,3,12.66666667,-0.9685591601070392,0.0,0.0310981402555916,0.1150962590796156,-0.6583937381201598,R2_Percent,7.0,5.0,,False,0.0892366716825108,0.0099391537470888,0.1113797002923938,0.0736141211471919,0.1106466761281099,0.037032554980918,0.072743711692,0.112205402204985,0.039461690512985,90
4,2,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,22.0,0.089795918,5.0,3,0.0,-3.5835189350505545,0.0,0.1405705483857284,0.0570970154588402,0.8501677298319461,R2_Percent,4.0,8.0,,False,0.1067809426971765,0.0133393186223098,0.1249222781272801,0.0850037915713153,0.1355992451596642,0.0505954535883488,0.0841660558332678,0.1391199003185721,0.0549538444853042,90
4,2,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,24.0,0.097959184,3.5,3,0.0,-3.5835189350505545,0.0,0.1820120942152593,0.0405083148797576,1.1085313799394192,R2_Percent,2.0,9.0,2.0,True,0.1160176850633516,0.01230591261134,0.1060692824944782,0.0946125565008525,0.1389630312396741,0.0443504747388215,0.0940413782005453,0.1399128187205234,0.0458714405199781,90
4,2,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,False,21.0,0.085714286,7.5,3,0.0,-3.5835189350505545,0.0,0.0834095955145062,0.0872279637948699,0.3282216002155002,R2_Percent,6.0,6.0,,False,0.0964848521120123,0.0105055504864206,0.108882899817522,0.0803680126003405,0.1169219086371045,0.036553896036764,0.0797130301442839,0.11978242153287,0.040069391388586,90
4,2,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,27.0,0.110204082,1.0,3,0.0,-3.5835189350505545,0.0,0.1856011844000949,0.0363045352377283,1.1280584451360154,R2_Percent,1.0,11.0,3.0,True,0.125888783769725,0.0142990325009384,0.1135846425134599,0.1007807187422628,0.1548529629279025,0.0540722441856397,0.1000689182449226,0.1558537243882255,0.0557848061433028,90
4,2,Leeza Gibbons,Tony Dovolani,TV Personality,Eliminated Week 4,9,True,False,21.0,0.085714286,7.5,3,0.0,-3.5835189350505545,0.0,0.0195696965053436,0.1356760980683369,-1.1215594835322384,R2_Percent,9.0,4.0,,False,0.0672882375308545,0.0061467830855985,0.0913500384488442,0.0545144956112526,0.0788686436823279,0.0243541480710752,0.0531735946946709,0.0797664731337852,0.0265928784391142,90
4,2,Paulina Porizkova,Alec Mazo,Model,Eliminated Week 2,11,True,True,21.0,0.085714286,7.5,3,1.666666667,-2.602689684163828,0.0,0.0145231763486508,0.1404975745812073,-1.419796014394748,R2_Percent,11.0,2.0,,False,0.0614114869267933,0.0055399783550447,0.0902107835566454,0.0509498234051353,0.0716599465393132,0.0207101231341779,0.0507149387584969,0.0724782865854682,0.0217633478269713,90
4,2,Shandi Finnessey,Brian Fortuna,Beauty Pagent,Eliminated Week 3,10,True,False,20.0,0.081632653,10.0,3,0.0,-3.5835189350505545,0.0,0.0171674719729213,0.1419019037779376,-1.2525253277164978,R2_Percent,10.0,1.0,,False,0.0689620926515466,0.0056636586960692,0.0821271292431148,0.0596497918162406,0.080044450307788,0.0203946584915474,0.0586025315567812,0.0812384712536524,0.0226359396968712,90
4,3,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,23.0,0.105504587,5.0,3,0.0,-3.308106955850615,0.0,0.1808524158166485,0.0484796906502898,0.9818716000717074,R2_Percent,3.0,9.0,1.0,True,0.1178922642396103,0.0144038813571604,0.122178341811175,0.0925547504169978,0.1428110664219639,0.050256316004966,0.0913273881059521,0.1464123292305683,0.0550849411246161,90
4,3,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,21.0,0.096330275,7.0,3,5.333333333,-1.4622802677066702,0.0,0.1300463302142246,0.0734191110625159,0.6520810568675934,R2_Percent,5.0,6.0,,False,0.1124480061090435,0.0123601516305433,0.109918815443979,0.0912364327774421,0.1351542334324967,0.0439178006550546,0.0906324273791638,0.1364796122789527,0.0458471848997888,90
4,3,Clyde Drexler,Elena Grinenko,Athlete,Eliminated Week 5,8,True,False,16.0,0.073394495,10.0,3,0.0,-3.308106955850615,0.0,0.0264591683251864,0.1762088968486032,-0.9402069895667732,R2_Percent,8.0,1.0,,False,0.0738651215706628,0.0068906790195914,0.0932873171135247,0.0596924074813519,0.0861024044950163,0.0264099970136643,0.0582590588524016,0.0864974789558937,0.028238420103492,90
4,3,Heather Mills,Jonathan Roberts,Model,Eliminated Week 6,7,True,False,24.0,0.110091743,2.5,3,7.333333333,-1.1878434220958574,0.0,0.0300155105146834,0.133370659677021,-0.8140954511498044,R2_Percent,7.0,4.0,,False,0.0955397526750426,0.0107781833858848,0.1128135994086619,0.078263182322193,0.1174297400076538,0.0391665576854607,0.0776502612156065,0.118975910732263,0.0413256495166565,90
4,3,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,24.0,0.110091743,2.5,3,4.666666667,-1.5735059026546652,0.0,0.1434660353770499,0.0608311443396977,0.7502886035561231,R2_Percent,4.0,7.0,,False,0.1085224045478735,0.0146272450590703,0.134785486186105,0.0846452742238631,0.1409932744140607,0.0563480001901976,0.0832555329086885,0.1458303249184324,0.0625747920097439,90
4,3,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,24.0,0.110091743,2.5,3,0.0,-3.308106955850615,0.0,0.1845106992972168,0.0457911097501875,1.0018977362092494,R2_Percent,2.0,10.0,2.0,True,0.1296260064473536,0.0141127144364183,0.108872554383214,0.1046556332113383,0.1559390099268341,0.0512833767154957,0.1044280534485043,0.1564496121131735,0.0520215586646691,90
4,3,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,False,20.0,0.091743119,9.0,3,0.0,-3.308106955850615,0.0,0.0830613361014448,0.1049036193743656,0.2037696076918234,R2_Percent,6.0,5.0,,False,0.0993032194461837,0.0108242386572431,0.1090018905490699,0.0832553011779819,0.1198305374866139,0.0365752363086319,0.0824323444669281,0.1234169649218585,0.0409846204549303,90
4,3,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,21.0,0.096330275,7.0,3,0.0,-3.308106955850615,0.0,0.1890865660760479,0.048796104677628,1.0263952154054174,R2_Percent,1.0,8.0,3.0,True,0.1370817350103637,0.0154054074500854,0.1123811822845746,0.1122187206177974,0.1683548588205404,0.0561361382027429,0.1111036487553499,0.1709457194574146,0.0598420707020647,90
4,3,Leeza Gibbons,Tony Dovolani,TV Personality,Eliminated Week 4,9,True,False,24.0,0.110091743,2.5,3,0.0,-3.308106955850615,0.0,0.0175776625164089,0.1453575954911995,-1.349180795605653,R2_Percent,9.0,3.0,,False,0.063548159298575,0.0051822329379997,0.0815481202791645,0.0530382389555027,0.074068789934275,0.0210305509787722,0.0516456916423559,0.0756870703842258,0.0240413787418698,90
4,3,Shandi Finnessey,Brian Fortuna,Beauty Pagent,Eliminated Week 3,10,True,True,21.0,0.096330275,7.0,3,0.0,-3.308106955850615,0.0,0.0149242757610884,0.1628420681284912,-1.512820583479684,R2_Percent,10.0,2.0,,False,0.0621733306552909,0.0052235237000686,0.0840155038344265,0.0538175724800693,0.0727009346583065,0.0188833621782371,0.0532326796451919,0.0732950974738418,0.0200624178286499,90
4,4,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,26.0,0.136842105,2.0,3,0.0,-3.4863551867459996,0.0,0.1869020090385486,0.0456737729273752,0.8704574289577693,R2_Percent,2.0,8.0,1.0,True,0.138227912869776,0.0162175325673462,0.1173245853941575,0.1079884916594132,0.16547200409125,0.0574835124318367,0.1070661283754831,0.1699887049514817,0.0629225765759986,90
4,4,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,21.0,0.110526316,5.5,3,6.666666667,-1.4494732622820612,0.0,0.1333744414947928,0.0793609893398884,0.5330334874167865,R2_Percent,5.0,5.0,,False,0.1199307348978526,0.0133443406481906,0.1112670631056858,0.0971619714054163,0.1459050492695582,0.0487430778641418,0.0965786287641098,0.1467566981119041,0.0501780693477942,90
4,4,Clyde Drexler,Elena Grinenko,Athlete,Eliminated Week 5,8,True,False,15.0,0.078947368,9.0,3,0.0,-3.4863551867459996,0.0,0.0236349218556836,0.2110028678629565,-1.1974016767726052,R2_Percent,8.0,2.0,,False,0.0686885883731872,0.0061839415876028,0.090028660277676,0.0553299199714644,0.0800135745382845,0.02468365456682,0.05486426917894,0.0816446920031084,0.0267804228241684,90
4,4,Heather Mills,Jonathan Roberts,Model,Eliminated Week 6,7,True,False,23.0,0.121052632,4.0,3,8.0,-1.289130612313484,0.0,0.0278393920755814,0.1531515108826316,-1.0336750358537043,R2_Percent,7.0,3.0,,False,0.0917075886116692,0.0091951880809451,0.1002663816609729,0.0763599989640484,0.1098446485547618,0.0334846495907133,0.0759137454039348,0.1114036060955911,0.0354898606916562,90
4,4,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,24.0,0.126315789,3.0,3,0.0,-3.4863551867459996,0.0,0.1530103247579957,0.0621082142085523,0.6703783664781279,R2_Percent,4.0,6.0,,False,0.1310692039029877,0.0168914545932721,0.1288743205137227,0.102674346263743,0.168252242126367,0.065577895862624,0.1022361767072407,0.1733106926277224,0.0710745159204817,90
4,4,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,28.0,0.147368421,1.0,3,5.0,-1.6945957202401667,0.0,0.1865983026383275,0.0425546037794743,0.8688311573983514,R2_Percent,3.0,9.0,2.0,True,0.1387244493021304,0.015641230005939,0.1127503485119177,0.1095083331402239,0.1700915914750444,0.0605832583348205,0.1092254463047906,0.1723705503346381,0.0631451040298474,90
4,4,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,False,16.0,0.084210526,7.5,3,0.0,-3.4863551867459996,0.0,0.0792295918029862,0.1384848542187212,0.0122228281968169,R2_Percent,6.0,4.0,,False,0.1006281291938624,0.0104078853249041,0.1034291843471831,0.0844942245919952,0.1213099215193435,0.0368156969273482,0.083927805872577,0.1236737518681977,0.0397459459956207,90
4,4,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,21.0,0.110526316,5.5,3,0.0,-3.4863551867459996,0.0,0.1941089493302112,0.0521304635921924,0.9082925611978874,R2_Percent,1.0,7.0,3.0,True,0.1518828369034109,0.016698503050338,0.1099433180916774,0.1264679290012931,0.1883320423244771,0.0618641133231839,0.1243910138417975,0.1897348866033873,0.0653438727615897,90
4,4,Leeza Gibbons,Tony Dovolani,TV Personality,Eliminated Week 4,9,True,True,16.0,0.084210526,7.5,3,4.0,-1.8769172769252327,0.0,0.0153020670058726,0.2155327231882078,-1.63213911701943,R2_Percent,9.0,1.0,,False,0.0591405559451233,0.004894155002129,0.0827546329911123,0.0491251740391067,0.0678974370670217,0.018772263027915,0.0477322362432491,0.0696902905790409,0.0219580543357917,90
4,5,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,30.0,0.170454545,1.0,3,0.0,-3.401197378795489,0.0,0.1960404807030082,0.0443301854479882,0.7416878622381327,R2_Percent,3.0,8.0,1.0,True,0.1594549901584671,0.0178417631082893,0.1118921589757592,0.1258265908748352,0.1913681847656664,0.0655415938908312,0.1248192938924415,0.1945626283481393,0.0697433344556977,90
4,5,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,17.0,0.096590909,7.0,3,10.66666667,-0.9444616084313276,0.0,0.1321520410432032,0.1149908643001702,0.3473197759623618,R2_Percent,5.0,4.0,,False,0.1212356897431778,0.0131825022420002,0.1087345011186534,0.0991520212136309,0.1471583725077004,0.0480063512940695,0.0983909138805447,0.1478424192540268,0.0494515053734821,90
4,5,Clyde Drexler,Elena Grinenko,Athlete,Eliminated Week 5,8,True,True,13.0,0.073863636,8.0,3,0.0,-3.401197378795489,0.0,0.0202653492938619,0.2918748513810925,-1.5277208136224611,R2_Percent,8.0,1.0,,False,0.0663753595748387,0.0061469519759732,0.0926089442731009,0.0532232282709035,0.077386864764584,0.0241636364936805,0.052669409687174,0.0785113359964672,0.0258419263092931,90
4,5,Heather Mills,Jonathan Roberts,Model,Eliminated Week 6,7,True,False,21.0,0.119318182,5.0,3,6.666666667,-1.364315454099666,0.0,0.0250648192761724,0.2061467532614201,-1.315168069383246,R2_Percent,7.0,2.0,,False,0.083780441434908,0.0084750682393615,0.1011580757299558,0.0695169834826137,0.1005399039867659,0.0310229205041521,0.0691252120519805,0.1022241547079968,0.0330989426560162,90
4,5,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,24.0,0.136363636,4.0,3,0.0,-3.401197378795489,0.0,0.1545827778261279,0.0747710430354231,0.5040964218033145,R2_Percent,4.0,5.0,,False,0.1375328960137269,0.0177406696524419,0.1289921914439384,0.1085625543202219,0.178326679556005,0.0697641252357831,0.1078431627623984,0.1811203499842938,0.0732771872218954,90
4,5,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,25.0,0.142045455,3.0,3,0.0,-3.401197378795489,0.0,0.2040556502194907,0.0510488617405282,0.7817594419698003,R2_Percent,1.0,6.0,2.0,True,0.1750771050461478,0.0177484017229345,0.1013747726651999,0.142246198274335,0.2068523656680722,0.0646061673937372,0.1417754099920989,0.2077620068476644,0.0659865968555655,90
4,5,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,False,18.0,0.102272727,6.0,3,0.0,-3.401197378795489,0.0,0.0705830990299743,0.1692823870398554,-0.2798425845357191,R2_Percent,6.0,3.0,,False,0.0958802693365906,0.0091347936171894,0.0952729240373899,0.0817233023977826,0.1140720695266473,0.0323487671288646,0.0808493325575094,0.1157624090372058,0.0349130764796964,90
4,5,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,28.0,0.159090909,2.0,3,4.666666667,-1.666596325819147,0.0,0.1972557826081609,0.0475550537935218,0.747867965567817,R2_Percent,2.0,7.0,3.0,True,0.1606632486921429,0.0176056164808831,0.1095808570049417,0.1360862825056306,0.2021252597924271,0.0660389772867964,0.1339011676494975,0.2034321133003431,0.0695309456508456,90
4,6,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,28.0,0.164705882,1.5,3,9.666666667,-1.3049487212066164,0.0,0.2087842858744432,0.0640920012923897,0.6127379501629898,R2_Percent,3.0,5.0,1.0,True,0.1744065006965278,0.0193210022303967,0.1107814339100573,0.1422811226197792,0.2127227745283607,0.0704416519085814,0.1407210775905949,0.2143225874618611,0.0736015098712662,90
4,6,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,21.0,0.123529412,6.0,3,10.33333333,-1.2443240997372402,0.0,0.1235474844996737,0.1537067600729182,0.08806192825528,R2_Percent,5.0,3.0,,False,0.1199903486090412,0.0118420446594341,0.0986916430922165,0.1006281795566927,0.1427242963051873,0.0420961167484945,0.1001614166423866,0.1447351735363298,0.0445737568939431,90
4,6,Heather Mills,Jonathan Roberts,Model,Eliminated Week 6,7,True,True,23.0,0.135294118,5.0,3,7.666666667,-1.512588085892553,0.0,0.0217294673386923,0.2866259191336132,-1.6498943625389553,R2_Percent,7.0,1.0,,False,0.0825321643869264,0.0085705776672147,0.103845303596235,0.0686522461356248,0.0992740519882997,0.0306218058526748,0.0682387397521552,0.1022245649856203,0.0339858252334651,90
4,6,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,24.0,0.141176471,4.0,3,0.0,-3.6720723318049,0.0,0.1536546287738567,0.1104549209479994,0.306143769771375,R2_Percent,4.0,4.0,,False,0.1436907731091338,0.0184367614714756,0.1283085968051188,0.1140757224049403,0.1862021086198453,0.072126386214905,0.1119932103058534,0.1890803971741854,0.0770871868683319,90
4,6,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,27.0,0.158823529,3.0,3,0.0,-3.6720723318049,0.0,0.2186158671530069,0.0623642728185465,0.6587525146462899,R2_Percent,1.0,6.0,2.0,True,0.196971982483235,0.0193657155672193,0.0983171074539377,0.1616482680875536,0.2319501778723999,0.0703019097848462,0.1611752494914879,0.2333262415179509,0.072150992026463,90
4,6,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,False,19.0,0.111764706,7.0,3,0.0,-3.6720723318049,0.0,0.0585706350892491,0.2614037523133994,-0.6583301804968078,R2_Percent,6.0,2.0,,False,0.0872946194299446,0.0082388617573998,0.0943799493164832,0.0745538665835021,0.1033701787371053,0.0288163121536031,0.0744372445960983,0.103980955463035,0.0295437108669366,90
4,6,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,28.0,0.164705882,1.5,3,4.666666667,-1.9374712795971856,0.0,0.2150976312710778,0.0613523734211333,0.642528380199828,R2_Percent,2.0,7.0,3.0,True,0.195113611285191,0.0197270771663682,0.1011055919493684,0.1657832391662877,0.234780871777772,0.0689976326114843,0.1600587121930141,0.2412782831968542,0.08121957100384,90
4,7,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,27.0,0.174757282,3.5,3,0.0,-3.506557893976648,0.0,0.2401315031458049,0.0749138822391682,0.5249108856524631,R2_Percent,1.0,4.0,1.0,True,0.2298996155085536,0.0225641415967117,0.0981478004945693,0.1909181676012009,0.2693208390762465,0.0784026714750456,0.1847419921318455,0.27148879002556,0.0867467978937144,90
4,7,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,False,19.0,0.122977346,6.0,3,20.0,-0.4620354594278283,0.0,0.1018029016792327,0.2791672113625345,-0.3332372099695371,R2_Percent,5.0,2.0,,False,0.1050207393176979,0.0105411532643657,0.1003721106216717,0.0869625722777662,0.1257946021739385,0.0388320298961723,0.0865435136743451,0.1271217382059792,0.0405782245316341,90
4,7,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,27.0,0.174757282,3.5,3,7.333333333,-1.3862943607498908,0.0,0.1393007135881781,0.1505125070414282,-0.0196408139605954,R2_Percent,4.0,3.0,,False,0.1244863667045017,0.0153764144777303,0.1235188630272259,0.1003586709840895,0.1602108632186833,0.0598521922345937,0.0951532796408089,0.1651970064857394,0.0700437268449304,90
4,7,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,29.5,0.190938511,1.5,3,0.0,-3.506557893976648,0.0,0.2361792732800372,0.0688355033278306,0.5083153317883623,R2_Percent,3.0,5.0,2.0,True,0.2185821703883724,0.0211272950776848,0.0966560769350324,0.1770057953074546,0.2579215011342142,0.0809157058267595,0.1741427054417676,0.2595375088485958,0.0853948034068281,90
4,7,John Ratzenberger,Edyta Sliwinska,Actor/Actress,Eliminated Week 7,6,True,True,22.5,0.145631068,5.0,3,0.0,-3.506557893976648,0.0,0.0425881014775568,0.359530251747823,-1.2047009111820102,R2_Percent,6.0,1.0,,False,0.0840576549171006,0.0082412683832898,0.0980430442821369,0.0708120713615428,0.1007055413899066,0.0298934700283637,0.06979202786497,0.1012231584227457,0.0314311305577756,90
4,7,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,29.5,0.190938511,1.5,3,0.0,-3.506557893976648,0.0,0.2399975068291902,0.0670406442812154,0.5243527176713175,R2_Percent,2.0,6.0,3.0,True,0.2379534531637736,0.0220457164090861,0.0926471800092472,0.2013801120898563,0.280588305802622,0.0792081937127656,0.1991533282667094,0.2877024676611428,0.0885491393944334,90
4,8,Apolo Anton Ohno,Julianne Hough,Athlete,1st Place,1,True,False,29.0,0.231075697,1.0,3,0.0,-3.27083556115292,0.0,0.268886186291066,0.0729011375546264,0.4200698624967943,R2_Percent,1.0,5.0,1.0,True,0.2599499995535649,0.0240983099974347,0.0927036354638232,0.2149816828607862,0.2975895065318311,0.0826078236710448,0.2103083721061624,0.3026628873273219,0.0923545152211594,90
4,8,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,Eliminated Week 8,5,True,True,19.0,0.151394422,5.0,3,17.0,-0.3804638057437925,0.0,0.071407937946837,0.4961768576350057,-0.905809289391584,R2_Percent,5.0,1.0,,False,0.1084285018127123,0.0115751747730611,0.1067539860788159,0.0905039166656711,0.1319702787970819,0.0414663621314108,0.0896042998031374,0.1338727880805117,0.0442684882773743,90
4,8,Ian Ziering,Cheryl Burke,Actor/Actress,Eliminated Week 9,4,True,False,23.5,0.187250996,4.0,3,0.0,-3.27083556115292,0.0,0.125694953238169,0.2659149253001609,-0.3403603627521677,R2_Percent,4.0,2.0,,False,0.1259031535717142,0.0138999341692297,0.1104017951489383,0.1013435578309698,0.1563021663373882,0.0549586085064184,0.1004392695312167,0.1623114527459329,0.0618721832147161,90
4,8,Joey Fatone,Kym Johnson,Singer/Rapper,2nd Place,2,True,False,27.5,0.219123506,2.0,3,0.0,-3.27083556115292,0.0,0.2673615404272959,0.0800265398468112,0.4143834981690594,R2_Percent,2.0,4.0,2.0,True,0.2524345155184728,0.0236239176142927,0.0935843403417785,0.2075800416177456,0.2975942235779293,0.0900141819601836,0.2022559953006989,0.2990167271430688,0.0967607318423699,90
4,8,Laila Ali,Maksim Chmerkoskiy,Athlete,3rd Place,3,True,False,26.5,0.211155378,3.0,3,4.333333333,-1.596859129783332,0.0,0.2666493820966319,0.0849805396633956,0.4117162914778979,R2_Percent,3.0,3.0,3.0,True,0.2532838295435357,0.0233382903600656,0.0921428359722984,0.2164318996437321,0.3018146117598443,0.0853827121161121,0.2134767575959316,0.3081164528050546,0.0946396952091229,90
