season,week,celebrity_name,pV_mean,pV_median,pV_std,pV_cv,pV_ci_2.5,pV_ci_97.5,pV_ci_95_width,pV_ci_1.5,pV_ci_98.5,pV_ci_97_width,n_bootstrap_samples,rule_type,pV_hat,elim_prob,eliminated_end_of_week
18,5,NeNe Leakes,0.08943164694959628,0.08811324332742407,0.007529661504582057,0.0841945973423231,0.076061105899361,0.1041202049765619,0.02805909907720089,0.0759397434432441,0.10611025490262245,0.030170511459378352,104,R2_Percent,0.029287585484069505,0.1645299528620658,False
18,6,Amy Purdy,0.15867031176407823,0.1572390597030414,0.01405262314736353,0.08856491798073683,0.13401279729216514,0.18678186194680924,0.05276906465464409,0.13004273682038556,0.1891673718537609,0.05912463503337534,104,R2_Percent,0.20087954393329407,0.05777128746528686,False
18,6,Candace Cameron Bure,0.1656045413017305,0.16584600618516415,0.014991363289706721,0.09052507359923509,0.13909821594567645,0.19121595377281259,0.052117737827136135,0.13498773329536073,0.19406864738804236,0.059080914092681625,104,R2_Percent,0.2137155156611576,0.06124593571872833,False
18,6,Charlie White,0.11291365131876052,0.1117639891158366,0.011645770085136753,0.10313872546960863,0.09168160800187865,0.13599205074246315,0.0443104427405845,0.08920416011855355,0.13983020855065578,0.050626048432102236,104,R2_Percent,0.0947658018117183,0.12644782150005787,False
18,6,Danica McKellar,0.09569092876544333,0.095747208625274,0.0077203693753841035,0.08068026379290558,0.08044674218453694,0.10765033367347729,0.027203591488940346,0.07838335804524028,0.10882914759569398,0.030445789550453697,104,R2_Percent,0.04192706309918972,0.18226319277248823,False
18,6,Drew Carey,0.06847336808357928,0.0682757181441877,0.0059118110695001265,0.08633737809251782,0.05827945802405456,0.08067925504358449,0.022399797019529925,0.05798139447935985,0.08157147347095894,0.023590078991599095,104,R2_Percent,0.01779457823904346,0.2375999986520417,True
18,6,James Maslow,0.15926653135359553,0.1583469034989145,0.014260470259401378,0.08953839917402985,0.13190714012929983,0.19040387927041166,0.058496739141111836,0.12996436645929388,0.19544555666989746,0.06548119021060358,104,R2_Percent,0.20548253564910565,0.06023500702536294,False
18,6,Meryl Davis,0.15936757011825106,0.15712367998704818,0.013600460632245388,0.08534020203830565,0.13422012906775563,0.19071615054284033,0.0564960214750847,0.13269454759879276,0.19262288891898072,0.059928341320187956,104,R2_Percent,0.19928942948214695,0.05561315464647517,False
18,6,NeNe Leakes,0.08001309729456155,0.0788993207278944,0.00687411938721388,0.08591242708562302,0.06890543903083086,0.09348884658578134,0.024583407554950476,0.06852793093704773,0.09504649220807988,0.02651856127103215,104,R2_Percent,0.026145532124344208,0.21882360221955865,False
18,7,Amy Purdy,0.17958598660803984,0.17749511506290722,0.015543887312647697,0.08655401017771737,0.1523724377161178,0.20934968040051224,0.05697724268439444,0.1489085537510541,0.21373029970425128,0.06482174595319717,104,R2_Percent,0.20893416785722932,0.07172062521981956,False
18,7,Candace Cameron Bure,0.18339270404532998,0.18194712294760707,0.016140207823272648,0.08800899636270809,0.15381477422922893,0.21017523749172978,0.056360463262500854,0.15039948213151477,0.2132376103626689,0.06283812823115412,104,R2_Percent,0.2204141323879493,0.06715590601235863,False
18,7,Charlie White,0.10884314395918625,0.10817676760278494,0.010139916647358714,0.09316082096232865,0.08989000774496547,0.12859377026589383,0.03870376252092836,0.08819824648554253,0.13191193424460207,0.04371368775905954,104,R2_Percent,0.08554687138844633,0.17790811307027868,False
18,7,Danica McKellar,0.08325451626878325,0.0835212679950586,0.006757819398808282,0.08117060433083274,0.06963854714801304,0.0943630355688211,0.024724488420808058,0.06766282483029236,0.09538217897412091,0.027719354143828548,104,R2_Percent,0.03592458340140075,0.2473879256361952,False
18,7,James Maslow,0.1854012693741845,0.18442701323775995,0.01609802134667432,0.08682799961948819,0.15358546703588458,0.2203715046449513,0.06678603760906673,0.15254948555210768,0.22657378997576502,0.07402430442365734,104,R2_Percent,0.21771693545482262,0.07226794016173256,False
18,7,Meryl Davis,0.18186731155363872,0.17989518681449673,0.014908142166600163,0.08197263180086795,0.15525989764029116,0.21604961226854366,0.0607897146282525,0.15375136103406062,0.2179486701740711,0.06419730914001048,104,R2_Percent,0.2089968679746967,0.06880795155461432,False
18,7,NeNe Leakes,0.07765506819083746,0.07661576360915337,0.007002298371470409,0.0901718140825303,0.0660160567556417,0.09115092290075569,0.025134866145113982,0.0657938031518384,0.09261018659898734,0.026816383447148942,104,R2_Percent,0.022466441535454913,0.294751538345001,True
18,8,Amy Purdy,0.197001116798237,0.19644415398347276,0.016636068264396904,0.08444656829755487,0.16714446383068196,0.23143744060250473,0.06429297677182277,0.16364865514974772,0.23441106856069316,0.07076241341094544,104,R2_Percent,0.21638322760168233,0.09310857825839021,False
18,8,Candace Cameron Bure,0.20842726783438165,0.20861473839983613,0.017707640402077267,0.0849583674250719,0.17519925437811612,0.23763718506292736,0.06243793068481124,0.17181715733811492,0.24070339727866727,0.06888623994055235,104,R2_Percent,0.23303106061102874,0.09378835983787996,False
18,8,Charlie White,0.09751211649228103,0.09687523423063737,0.008986380777401692,0.09215655552008294,0.08129883729507638,0.11580837142585138,0.034509534130774996,0.08002564566527011,0.11886483125260168,0.03883918558733157,104,R2_Percent,0.07080383807899045,0.2549621025280961,False
18,8,Danica McKellar,0.08461899959645842,0.08453343572260771,0.007236090610055695,0.0855137811196547,0.07029708264684596,0.0965955740514975,0.02629849140465154,0.06867589901580474,0.09783478411301098,0.02915888509720624,104,R2_Percent,0.029934238561653833,0.35965697212568776,True
18,8,James Maslow,0.20856670506582045,0.20739776739530336,0.01756986956452368,0.08424100845328547,0.1742741630227416,0.24614078113517937,0.07186661811243777,0.1727711005505436,0.25225598119792025,0.07948488064737666,104,R2_Percent,0.22912137992503576,0.09636028263201327,False
18,8,Meryl Davis,0.20387379421282148,0.2020854299767445,0.016574679009383357,0.0812987224443434,0.1762063619886912,0.2414618251865282,0.06525546319783701,0.17283740487531707,0.24442513175909766,0.0715877268837806,104,R2_Percent,0.22072625522160902,0.10212370461793284,False
18,9,Amy Purdy,0.22454717887019673,0.22363566662131112,0.018626639111400785,0.08295200681264504,0.19049495013915752,0.25883068723939323,0.06833573710023572,0.18561646606545468,0.26360730203263083,0.07799083596717615,104,R2_Percent,0.23070264237956342,0.13345918634396065,False
18,9,Candace Cameron Bure,0.2276295738396509,0.22917976843890986,0.019327675192005293,0.08490845396749847,0.1912121501545667,0.26041502725820737,0.06920287710364068,0.18768785415309294,0.26118050187832964,0.0734926477252367,104,R2_Percent,0.2455453756920201,0.13425953297550175,False
18,9,Charlie White,0.09406381927253797,0.0932418232317648,0.008349430917890996,0.08876346912620654,0.07854359062005409,0.11267053738321149,0.034126946763157404,0.07770175927728085,0.11561594038823225,0.037914181110951406,104,R2_Percent,0.05275330120146492,0.47407191904413437,True
18,9,James Maslow,0.22821691791028945,0.2268356710721883,0.01925238026257485,0.08436000467828084,0.19107518630454556,0.2691126056591352,0.07803741935458963,0.1886604320159437,0.2730144775144162,0.0843540454984725,104,R2_Percent,0.23984428305967856,0.12990034167017003,False
18,9,Meryl Davis,0.2255425101073249,0.22379305347726733,0.01829814039544123,0.08112945265499626,0.19576136089964186,0.26592694636597475,0.07016558546633289,0.1926416427216674,0.2675307715133108,0.07488912879164339,104,R2_Percent,0.23115439766727322,0.1283090199662331,False
18,10,Amy Purdy,0.2482393219608315,0.24840044486071028,0.019783786285734985,0.07969642411791865,0.21255717380021588,0.2879026562566469,0.07534548245643102,0.20737185677292871,0.294113838228587,0.08674198145565828,104,R2_Percent,0.2435838791403483,0.24554297733547253,False
18,10,Candace Cameron Bure,0.24971375242832838,0.2509296420940166,0.02033930894675757,0.08145049581358263,0.21063230948638625,0.28350062589637115,0.0728683164099849,0.20730214961726684,0.2846261560957069,0.07732400647844007,104,R2_Percent,0.257829639856175,0.2775973161249909,False
18,10,James Maslow,0.2490809627384758,0.24663524605949425,0.02026843838158628,0.08137289240714579,0.21018580085532315,0.2932805419177535,0.08309474106243034,0.20868440598302485,0.29611308504509176,0.08742867906206692,104,R2_Percent,0.2521240286027459,0.24095349006970776,False
18,10,Meryl Davis,0.25296596287236434,0.25043015423842696,0.019926042948209672,0.07876966024185432,0.22179366817804919,0.29963468736362947,0.07784101918558028,0.22147032423616456,0.30025746970799516,0.0787871454718306,104,R2_Percent,0.24646245240073067,0.2359062164698288,False
16,1,Alexandra Raisman,0.09341610825976149,0.09164682332895732,0.009491951553287675,0.10160936620152784,0.07837416415155372,0.11412997567547574,0.035755811523922015,0.07667013694546239,0.11756958599229844,0.04089944904683605,97,R2_Percent,0.16772605733294269,0.03950430369614666,False
16,1,Andy Dick,0.08282287875867207,0.08280113822074911,0.008355035205309221,0.10087834823580552,0.06736273767354216,0.09818877329219772,0.03082603561865556,0.06643976011949122,0.10014828345417386,0.03370852333468263,97,R2_Percent,0.04348457530094268,0.10531700276108664,False
16,1,D. L. Hughley,0.07395784791242908,0.07343393356571254,0.007259855395883538,0.09816206935171613,0.0625629767413421,0.09080108815749777,0.028238111416155662,0.062110405929187235,0.09201485146371371,0.02990444553452648,97,R2_Percent,0.024149023790488035,0.1400292607502318,False
16,1,Dorothy Hamill,0.08342466018068452,0.08352094328209624,0.006358202447022333,0.07621490376168724,0.07128427319012136,0.09574417224744274,0.024459899057321377,0.07017591164071509,0.0964832062011567,0.02630729456044162,97,R2_Percent,0.059605357193945094,0.08347604671414013,False
16,1,Ingo Rademacher,0.08373073768079076,0.08326971840960781,0.007165406619324565,0.08557677643593041,0.07119988930962984,0.0977476401996995,0.026547750890069666,0.07062972087929766,0.09807374877805373,0.02744402789875608,97,R2_Percent,0.1051263482153492,0.06278963348769567,False
16,1,Jacoby Jones,0.09016599486668854,0.08937657198848611,0.009229334115383717,0.10235936651094898,0.0740308233046427,0.10982097319790833,0.035790149893265635,0.07323347285143757,0.111798494913904,0.03856502206246644,97,R2_Percent,0.16393927691580226,0.04179718846711876,False
16,1,Kellie Pickler,0.09207700701876592,0.09251327638270344,0.008443226093185088,0.09169744289651272,0.07712651130787199,0.108435489360603,0.031308978052731015,0.07598097696220003,0.10920291859093058,0.033221941628730545,97,R2_Percent,0.1574922807173991,0.04240316823181985,False
16,1,Lisa Vanderpump,0.074001432815266,0.07360876969785651,0.007201767791340949,0.09731930203728802,0.06216381788132154,0.08907683617923616,0.02691301829791462,0.06178588709197097,0.09033137650553624,0.028545489413565273,97,R2_Percent,0.01954720338287151,0.12058983330292433,False
16,1,Sean Lowe,0.08537044650967707,0.08468436382958401,0.008341132175292974,0.09770514875247226,0.07020973679886154,0.10051131950326636,0.03030158270440482,0.07012421015371653,0.10144429377596544,0.031320083622248904,97,R2_Percent,0.06061211446956399,0.08806070654089847,False
16,1,Victor Ortiz,0.07947234911561389,0.07864032907139437,0.008032821422648526,0.10107693445631799,0.06741000408762315,0.09665899695579377,0.02924899286817062,0.06556000002159011,0.09748927274799439,0.03192927272640428,97,R2_Percent,0.028071030432869022,0.11368297521295223,False
16,1,Wynonna Judd,0.06854757805654135,0.0690988779583662,0.00614825672390509,0.08969327433908329,0.05827210046206102,0.0804388336503283,0.022166733188267285,0.05732404929817472,0.08077534705850457,0.02345129776032985,97,R2_Percent,0.017467722839532806,0.12233756094808242,False
16,1,Zendaya,0.09301295882510938,0.09199079656771197,0.009665590419894114,0.10391659981560368,0.07566426174643899,0.11254545296330744,0.03688119121686845,0.07543401212687043,0.1142786616370075,0.03884464951013708,97,R2_Percent,0.15277900940829361,0.040012319886902986,False
16,2,Alexandra Raisman,0.10439231631522698,0.1032297698476386,0.011119090492267208,0.10651253736617532,0.08389685279944983,0.1275196031462991,0.04362275034684926,0.08340793151492794,0.13056848645334293,0.04716055493841499,97,R2_Percent,0.17320487912385685,0.035779258664525616,False
16,2,Andy Dick,0.08300304605223834,0.08301076353395301,0.008441483674648136,0.1017008902219739,0.06741839693589105,0.09805011221429576,0.030631715278404706,0.06628755650860922,0.10042777500495059,0.03414021849634137,97,R2_Percent,0.0419384531385192,0.09939611259111353,False
16,2,D. L. Hughley,0.06773287341458359,0.06729350049727824,0.006733225170749159,0.09940852692806956,0.057684907177329284,0.08432629515907955,0.026641387981750267,0.056820499916712564,0.08505395314592971,0.02823345322921715,97,R2_Percent,0.021176956387681366,0.12853608410735773,False
16,2,Dorothy Hamill,0.08136988680165255,0.08173102463270286,0.006322786001440222,0.07770424969193654,0.06879249080516041,0.09328219849160505,0.024489707686444637,0.0679766408097827,0.09431975688950904,0.026343116079726336,97,R2_Percent,0.05683067375535137,0.10332297650624257,False
16,2,Ingo Rademacher,0.08782639073434265,0.08749348131967259,0.007595697492715123,0.08648536538055625,0.07477684610643015,0.10211024247886782,0.027333396372437674,0.0739030046869923,0.10254074412818742,0.028637739441195117,97,R2_Percent,0.10965085921952375,0.0622134630407502,False
16,2,Jacoby Jones,0.09430132823041033,0.0933544266761245,0.009859553690564406,0.10455370964101535,0.07719074016072627,0.11509908500650143,0.037908344845775155,0.07623683073750608,0.11763284197658541,0.041396011239079336,97,R2_Percent,0.1653794386318389,0.03885652773429767,False
16,2,Kellie Pickler,0.09506688064477198,0.09556702821397366,0.008864975997949703,0.09324988826628988,0.07938707920437703,0.11294987403262545,0.03356279482824842,0.07778350355116205,0.11415755155128256,0.03637404800012051,97,R2_Percent,0.15792663174506774,0.03757615090115483,False
16,2,Lisa Vanderpump,0.06518772645920069,0.06475726742427515,0.005912588082805485,0.09070094025300945,0.055178971361447116,0.07732668914020747,0.02214771777876036,0.054332902751426576,0.07855966797073688,0.024226765219310303,97,R2_Percent,0.01717961750426172,0.12485482934563022,False
16,2,Sean Lowe,0.08926856544067012,0.08852462854061213,0.009049849827932744,0.10137778940726314,0.07297123664773508,0.10558118386832545,0.032609947220590366,0.07229502815723922,0.10739873980983573,0.035103711652596514,97,R2_Percent,0.06186836647449388,0.08659190405941576,False
16,2,Victor Ortiz,0.07816045168370947,0.07759972261153693,0.007845082964659248,0.10037151520574379,0.06655296743842198,0.09481547745868259,0.028262510020260603,0.06458742041819474,0.09553137185195681,0.03094395143376208,97,R2_Percent,0.025999259932202496,0.11746300744376482,False
16,2,Wynonna Judd,0.05703751604715376,0.05694987682154743,0.005236778235053487,0.09181287331524333,0.04746800820022885,0.06698081332415501,0.019512805123926155,0.04728443723574378,0.0672321142433311,0.019947677007587324,97,R2_Percent,0.014991910063536534,0.12675926282454808,False
16,2,Zendaya,0.09665301817603958,0.09564534895479024,0.010334208378997355,0.106920700191432,0.07798898140926909,0.11745468170983736,0.03946570030056827,0.07759724597670567,0.1192627999251577,0.04166555394845203,97,R2_Percent,0.15385295402366628,0.03865042278119883,False
16,3,Alexandra Raisman,0.10853145303658862,0.10645553143292945,0.012438873123761246,0.11461076743870549,0.08884950769474512,0.1373669835417848,0.04851747584703969,0.08679794597900177,0.1413018367740495,0.054503890795047735,97,R2_Percent,0.17895175275582967,0.04067069218112373,False
16,3,Andy Dick,0.08967098605747119,0.08953321029343334,0.009180408119268998,0.1023788019168783,0.0729070731504,0.10575213212017721,0.03284505896977721,0.07119088046508476,0.10823632777163793,0.03704544730655317,97,R2_Percent,0.043140203991920804,0.1206015776624577,False
16,3,D. L. Hughley,0.06798685890572398,0.06705990730077058,0.006534663993194679,0.09611657456121288,0.05800707474463177,0.08367254957264621,0.025665474828014435,0.05719243416145175,0.08507219688519889,0.02787976272374714,97,R2_Percent,0.02004137175695917,0.15008725228569395,False
16,3,Ingo Rademacher,0.09789381760561781,0.09666273703646022,0.009110750122550665,0.09306767623727678,0.08317437620310812,0.11613968534498341,0.03296530914187529,0.0813675817499686,0.1165929871045168,0.0352254053545482,97,R2_Percent,0.12042845635538559,0.06467370356459541,False
16,3,Jacoby Jones,0.10955034163171352,0.10857332330413381,0.01256182492750924,0.11466714517184802,0.0880155205400401,0.1369240749888462,0.04890855444880611,0.08716219748644637,0.1398523782273972,0.052690180740950845,97,R2_Percent,0.1775658773190472,0.03759112789499673,False
16,3,Kellie Pickler,0.11232388808605111,0.11305768434852097,0.011226388842767525,0.09994658334981256,0.0924714639343628,0.13436895226376389,0.041897488329401086,0.09043363315061026,0.13545829469431891,0.045024661543708655,97,R2_Percent,0.17037180495546358,0.040690198091650295,False
16,3,Lisa Vanderpump,0.06263362165836049,0.06217556341301865,0.005476649788035504,0.08743945572728137,0.054040165224530645,0.07431443941208077,0.020274274187550123,0.05357186168060861,0.07523842083189217,0.021666559151283557,97,R2_Percent,0.016402575385164004,0.13284331461309642,False
16,3,Sean Lowe,0.09966010244210358,0.09896182529734474,0.010723529256233209,0.10760102582137043,0.08087190239713606,0.11958047870633816,0.0387085763092021,0.08022933576435909,0.12143219999706671,0.04120286423270762,97,R2_Percent,0.06708415177162143,0.09354803044714938,False
16,3,Victor Ortiz,0.0822075325430054,0.08184152146556763,0.008126166441369367,0.0988494142810856,0.0697690047003662,0.09961363389002843,0.029844629189662228,0.06813545072344473,0.10041437229039707,0.032278921566952334,97,R2_Percent,0.02569740734798539,0.11744425857812392,False
16,3,Wynonna Judd,0.05544267936739101,0.055696011592938126,0.005004089771408403,0.09025699747028447,0.04646976713279418,0.06458880913904808,0.018119042006253895,0.04624921042971172,0.06474808817319057,0.018498877743478845,97,R2_Percent,0.01394642494087636,0.16123071853513965,True
16,3,Zendaya,0.11409871866597332,0.11244365908846085,0.013223335172571338,0.11589380956400538,0.09108940810782575,0.14059091246092617,0.049501504353100426,0.0906430852475163,0.14342524824656488,0.05278216299904859,97,R2_Percent,0.1663699734197469,0.0406191261459727,False
16,4,Alexandra Raisman,0.12476513038959523,0.12352844493768945,0.01468318426716943,0.11768660218860263,0.10145417923186466,0.15876833073461996,0.0573141515027553,0.0991387833719737,0.1639546132916781,0.0648158299197044,97,R2_Percent,0.1836915421213951,0.04147842456977401,False
16,4,Andy Dick,0.0902097516571192,0.09029981126033779,0.008990159041445482,0.09965839475555184,0.07362245739065777,0.10510226087923678,0.03147980348857901,0.07198311022728278,0.10814851578243856,0.03616540555515578,97,R2_Percent,0.0408023266454778,0.13418951274934993,False
16,4,D. L. Hughley,0.06102542991272741,0.06042333498520641,0.005739263029574339,0.09404707247096941,0.052552961901421266,0.07444401935728723,0.02189105745586596,0.05179535019791048,0.0767369018816519,0.024941551683741424,97,R2_Percent,0.01768982756957734,0.157461647270764,False
16,4,Ingo Rademacher,0.10408528194797592,0.10217472568123614,0.010094560247015634,0.09698355096987789,0.08772901200374555,0.12548027737012474,0.03775126536637918,0.0860057689788148,0.12661353430091735,0.04060776532210254,97,R2_Percent,0.12243587218538707,0.07170790826990592,False
16,4,Jacoby Jones,0.12114493525754877,0.1199092525907764,0.014193234863873302,0.11715912707121526,0.09573935784554889,0.1516916552194113,0.05595229737386241,0.09530796905064501,0.15385501759194256,0.05854704854129755,97,R2_Percent,0.18245874557411842,0.04589594727547916,False
16,4,Kellie Pickler,0.1254125223573789,0.12590038979825624,0.012909963230241212,0.10293998547810587,0.1023990620114209,0.15064856521620099,0.04824950320478008,0.09985553274031203,0.15261569235610611,0.05276015961579408,97,R2_Percent,0.17498257682825574,0.04543700196595764,False
16,4,Lisa Vanderpump,0.05946636483887025,0.05891660144276887,0.005254529290752219,0.08836136705160748,0.050893634521847926,0.07073965259816066,0.019846018076312734,0.05061611455027523,0.07107922747698721,0.020463112926711977,97,R2_Percent,0.014613116433423886,0.1764688643208374,True
16,4,Sean Lowe,0.10512301446321891,0.10475367961830519,0.01144194923311378,0.1088434277835246,0.08544589085442277,0.12638073674105818,0.040934845886635415,0.0845326297197494,0.12841384279423318,0.04388121307448378,97,R2_Percent,0.06709398197494779,0.11537835738906195,False
16,4,Victor Ortiz,0.07869384286649578,0.07818176548394112,0.0072588973946062394,0.09224225339866766,0.06757653005886469,0.09371869137492102,0.02614216131605633,0.06593527305530124,0.09424222025362075,0.028306947198319513,97,R2_Percent,0.02363508744834584,0.16578904748699064,False
16,4,Zendaya,0.13007372630906966,0.12833105208097664,0.015360365848480544,0.11808968870456285,0.10285701401213929,0.16096400187880053,0.05810698786666124,0.1025786516107556,0.16498241408021178,0.06240376246945617,97,R2_Percent,0.17259692321907127,0.0461932887018793,False
16,5,Alexandra Raisman,0.1351672144048329,0.13353458703855484,0.016420453411006716,0.12148251692031321,0.10901793288105355,0.17726693619123088,0.06824900331017733,0.1066443324215794,0.1808850674029649,0.07424073498138549,97,R2_Percent,0.18686760763005464,0.05178375282180666,False
16,5,Andy Dick,0.08682064080352273,0.08679295384539358,0.007797141103952501,0.08980745859268219,0.07205626954883142,0.10031201274318821,0.028255743194356794,0.07073014560828594,0.10224407437510666,0.031513928766820715,97,R2_Percent,0.03736658808637263,0.18370247012930552,False
16,5,D. L. Hughley,0.05776400928339564,0.05688670581541968,0.00559384315666428,0.09683959313177798,0.05035764357109535,0.07047221373651508,0.020114570165419725,0.049571601859677523,0.07285567917543813,0.023284077315760605,97,R2_Percent,0.015349040580341419,0.21393445329963962,True
16,5,Ingo Rademacher,0.10818688914900791,0.10610177802076877,0.010482230254065396,0.09689002370359329,0.09119805110213074,0.1294773527378755,0.038279301635744764,0.08918447107360011,0.13112957207615494,0.04194510100255483,97,R2_Percent,0.12074236626622002,0.09341647411966464,False
16,5,Jacoby Jones,0.1387724076270926,0.13695606553711587,0.01617958139795342,0.11659076667049677,0.10994840703680211,0.17343109425592557,0.06348268721912345,0.1093977732275199,0.1762866820284109,0.06688890880089102,97,R2_Percent,0.19056338806096584,0.048832454356507154,False
16,5,Kellie Pickler,0.14618437784463453,0.14809113241797164,0.014969969235393654,0.10240471284355576,0.1188407812843144,0.17406305276539577,0.05522227148108137,0.1168397600249645,0.17565895203481457,0.05881919200985007,97,R2_Percent,0.1834873606133928,0.04961286849417062,False
16,5,Sean Lowe,0.10619700919644226,0.1056420275703458,0.01086938870519491,0.10235117530559466,0.08825166028661985,0.12654407920759453,0.03829241892097468,0.08652413117435698,0.12840406573829458,0.0418799345639376,97,R2_Percent,0.06387281701925042,0.12536846221813036,False
16,5,Victor Ortiz,0.07179380001810279,0.07135484260802244,0.00653851386755882,0.09107351701553805,0.061721201786796104,0.08577151251200434,0.024050310725208232,0.060491752207079474,0.08634070106875211,0.025848948861672633,97,R2_Percent,0.021261696798687172,0.18594155646306357,False
16,5,Zendaya,0.14911365167296864,0.1466548973808004,0.017580423660378743,0.1178994911809656,0.11849128120531154,0.18517805716013996,0.06668677595482843,0.11773420972399293,0.1887276060827059,0.07099339635871296,97,R2_Percent,0.18048913494471508,0.04740750809771182,False
16,6,Alexandra Raisman,0.14946944432150822,0.14746835818797893,0.01820979062893574,0.12182951981654892,0.11966373728465196,0.19813818602237585,0.07847444873772388,0.11759886673253421,0.20102206803672823,0.08342320130419402,97,R2_Percent,0.19198751565395375,0.06071366629170301,False
16,6,Andy Dick,0.07929949915700857,0.07946260277562957,0.0070107206601924535,0.08840813289768223,0.06597738396504484,0.09104166250343476,0.025064278538389925,0.06491702590281774,0.09283262003606868,0.02791559413325094,97,R2_Percent,0.032776192039009534,0.21551568223898246,False
16,6,Ingo Rademacher,0.11112072646000407,0.10955568273938879,0.010204138235890291,0.09182929738641593,0.09474952203562068,0.1314934932605395,0.03674397122491882,0.0927819005844415,0.13422955859545962,0.04144765801101813,97,R2_Percent,0.11476561923068147,0.11565806004756238,False
16,6,Jacoby Jones,0.1557456290803376,0.1539678594016558,0.017608126066601115,0.1130569517139925,0.12382231489016637,0.1923310167977379,0.06850870190757152,0.12305081664241814,0.19526199769428668,0.07221118105186854,97,R2_Percent,0.20030981963829292,0.06517410701975039,False
16,6,Kellie Pickler,0.16525960531530376,0.1671358786952538,0.0164480111168747,0.0995283214279318,0.13456506835176876,0.19563208261252107,0.06106701426075231,0.13245676510916268,0.1974105771339169,0.06495381202475423,97,R2_Percent,0.19269505734527312,0.05823952584772832,False
16,6,Sean Lowe,0.10223976087995218,0.10205414885081032,0.00949378062813059,0.09285800892353407,0.08594727581261488,0.11937535209095233,0.03342807627833745,0.0849396630371753,0.12065353044255415,0.03571386740537885,97,R2_Percent,0.058285885627644175,0.17096421336123338,False
16,6,Victor Ortiz,0.06863951401982611,0.06813041608447695,0.0064745721130407795,0.09432718464717915,0.058926466119412,0.08267190019819977,0.02374543407878777,0.05774071684474671,0.08295385966545857,0.02521314282071186,97,R2_Percent,0.01851878946525992,0.251326260494981,True
16,6,Zendaya,0.16822582076605958,0.16572723571591802,0.01926512892314397,0.11451945269409444,0.13432733303035652,0.20797741149202936,0.07365007846167285,0.13292159194351394,0.21073323763828378,0.07781164569476984,97,R2_Percent,0.19066112099988525,0.06240848469805897,False
16,7,Alexandra Raisman,0.16865903124717307,0.1665844157406472,0.019851295554187742,0.11770075641603375,0.1349093494330506,0.2217195774959875,0.0868102280629369,0.13308865482485896,0.2239271582684993,0.09083850344364033,97,R2_Percent,0.20015118976410368,0.06080157790765172,False
16,7,Andy Dick,0.07659605237321751,0.07691394138296484,0.006916148355222743,0.09029379636333629,0.06334187644377748,0.08881869977387914,0.025476823330101664,0.062221276225031465,0.08976033335256509,0.02753905712753362,97,R2_Percent,0.027228472934861955,0.3536349424924231,True
16,7,Ingo Rademacher,0.10686263751958078,0.10481550538549139,0.008905887356710586,0.08333958026329578,0.09183143119433496,0.12441531564090468,0.03258388444656972,0.09026639675308125,0.12667518420117346,0.036408787448092214,97,R2_Percent,0.10255717240071878,0.15542613154963414,False
16,7,Jacoby Jones,0.17676099340289214,0.17491269451182448,0.01899848258197106,0.10748119376466578,0.14103520136547684,0.21517539596985785,0.07414019460438101,0.14030034754531323,0.2198663217108204,0.07956597416550718,97,R2_Percent,0.21165689808542978,0.06776414199994342,False
16,7,Kellie Pickler,0.18581351735397353,0.18813417725251533,0.017976323432941352,0.09674389511015269,0.1514649127598206,0.2188061088250705,0.06734119606524991,0.15024028305624101,0.22035511446173112,0.0701148314054901,97,R2_Percent,0.20463516596556772,0.0659837019908382,False
16,7,Sean Lowe,0.09189198317153087,0.09171438651535602,0.008605135766529761,0.09364403149801348,0.07737994395103241,0.10724068013907047,0.029860736188038056,0.07685427584914985,0.10835414150255236,0.031499865653402515,97,R2_Percent,0.049747415129342214,0.23257167921665717,False
16,7,Zendaya,0.19341578493163206,0.1908513092115593,0.021707508048497578,0.11223234988897454,0.15435226643123176,0.2377557508119422,0.08340348438071044,0.153064634354968,0.2395375070210954,0.08647287266612741,97,R2_Percent,0.204023685719976,0.06381782484285221,False
16,8,Alexandra Raisman,0.18420506041498255,0.18047899464470457,0.02167439785414876,0.11766450826768843,0.14830936451870655,0.24158366888151656,0.09327430436281,0.14425483016705312,0.24672373089457048,0.10246890072751735,97,R2_Percent,0.21073387880892433,0.08957289953812504,False
16,8,Ingo Rademacher,0.09709401987269477,0.0959731242545757,0.00804398090409124,0.08284733616589507,0.08251633806035291,0.11278659675811961,0.0302702586977667,0.08210501474030178,0.1149278846213975,0.032822869881095715,97,R2_Percent,0.08495205052568677,0.2555469743321409,False
16,8,Jacoby Jones,0.19996598495771065,0.19780588670892654,0.020928627255043148,0.10466093650612224,0.16039342361582615,0.24132680367009296,0.08093338005426681,0.15848835581517767,0.2471655017799861,0.08867714596480844,97,R2_Percent,0.2249980768085332,0.0887078485064867,False
16,8,Kellie Pickler,0.2099024201482084,0.21157905133765728,0.020031508358887565,0.0954324792670026,0.17271602422693114,0.24642743572665327,0.07371141149972213,0.17045549817453834,0.24780961651976682,0.07735411834522848,97,R2_Percent,0.2195409182149384,0.08617337358239299,False
16,8,Sean Lowe,0.09058220450139905,0.09064057482192887,0.0084710093137998,0.09351736757156275,0.07624768299682701,0.10555077272555628,0.029303089728729276,0.07522312300288535,0.1068629656433641,0.031639842640478755,97,R2_Percent,0.039581793994406166,0.399752755011586,True
