season,week,celebrity_name,celebrity_idx,n_alive,rule_type,pV_hat,pV_rank,elim_prob,elim_rank,eta,alpha,eps_residual,trend_effect,log_trend_rel,delta_log_trend,trend_missing,eliminated_end_of_week,prediction_correct
8,5,Shawn Johnson,9,9,R2_Percent,0.19141357019897262,2,0.050160295329080305,8,0.8434801274083705,1.1693791672286753,0.07992041003305676,-0.022257748326214435,-1.3581234837214484,0.11537693899632151,0.0,False,
8,5,Steve-O,11,9,R2_Percent,0.03196975473121978,8,0.19678496054973474,1,-0.9461659575777845,-0.18439373970303602,-0.12822899151486034,-0.07960452527745875,-4.248495235006502,0.7992217184683037,0.0,False,
8,5,Ty Murray,12,9,R2_Percent,0.17496099888386737,4,0.06627552503773995,6,0.7536068367866189,0.9282134493172339,0.10512047301216798,-0.03345045472743814,-2.6390573281724015,-0.20630013855005336,0.0,False,
8,6,Chuck Wicks,1,8,R2_Percent,0.0591820973906194,6,0.16607777642700447,3,-0.48843444542785397,0.24207403545165715,-0.09901081012902226,-0.03277598977347264,-1.4793847835029756,0.5004269164265411,0.0,False,
8,6,Gilles Marini,4,8,R2_Percent,0.19750185694894443,3,0.057038989249759274,6,0.7166944539293424,1.1424414507323268,0.11952683046103427,-0.021693345774672586,-1.6094379119341002,-0.06899287149647515,0.0,False,
8,6,Lawrence Taylor,6,8,R2_Percent,0.037347726993495776,7,0.20048571443543092,2,-0.9487814798483187,0.04476526704877643,-0.1412674588164715,-0.06269164440120782,-4.094344556222101,0.15415067878440158,0.0,False,
8,6,Lil' Kim,7,8,R2_Percent,0.09035324020013047,5,0.11113599567895255,4,-0.065326653488192,0.48628201170411545,-0.021641978390925645,-0.02709551555164065,-1.727220947496734,0.09352605823818672,0.0,False,
8,6,Melissa Rycroft,8,8,R2_Percent,0.2042958631133626,1,0.05243222136502319,8,0.7505157198997818,1.1411016647866477,0.11733462546660733,-0.02872834582813017,-2.4849066485880003,-0.31585294913633444,0.0,False,
8,6,Shawn Johnson,9,8,R2_Percent,0.20394206543204957,2,0.05455293430819386,7,0.748782427889655,1.1693791672286753,0.10512322323254236,-0.01841841702429653,-1.504077396576274,-0.1459539128548255,0.0,False,
8,6,Steve-O,11,8,R2_Percent,0.02499143844339747,8,0.27299560458585465,1,-1.3505202286902622,-0.18439373970303602,-0.1816626007828643,-0.07269635325270388,-2.890371756196165,1.3581234788103376,0.0,True,True
8,6,Ty Murray,12,8,R2_Percent,0.18238571147800028,4,0.08528076394978103,5,0.6370702057358478,0.9282134493172339,0.10182106446205694,-0.026053693560700794,-4.094344556222101,-1.4552872280496993,0.0,False,
8,7,Chuck Wicks,1,7,R2_Percent,0.04942994497017891,6,0.21628946633907262,2,-0.8208145957541766,0.24207403545165715,-0.17074565091390934,-0.01863001168467172,-1.8108076635487493,-0.3314228800457737,0.0,False,
8,7,Gilles Marini,4,7,R2_Percent,0.21936322852787066,3,0.06673638171303266,5,0.6693579238636931,1.1424414507323268,0.1304028099263909,-0.012775021043700579,-2.8716796231173456,-1.2622417111832454,0.0,False,
8,7,Lawrence Taylor,6,7,R2_Percent,0.029472803222857908,7,0.3119462277292342,1,-1.3379030963215361,0.04476526704877643,-0.2048572235271895,-0.06021333676429663,-3.970291908252122,0.12405264796997884,0.0,True,True
8,7,Lil' Kim,7,7,R2_Percent,0.08126501402241157,5,0.1802512888299144,3,-0.3236554176777251,0.48628201170411545,-0.07163887013611375,-0.030794637763530277,-1.025852934106734,0.70136801339,0.0,False,
8,7,Melissa Rycroft,8,7,R2_Percent,0.222499784440548,2,0.0605220179300051,7,0.6835551230147788,1.1411016647866477,0.13802298544017227,-0.03748570580489927,-2.2963154790492,0.18859116953880006,0.0,False,
8,7,Shawn Johnson,9,7,R2_Percent,0.22265610489173673,1,0.06279938245764595,6,0.6842574408380863,1.1693791672286753,0.12031617552231012,-0.01950573772613736,-1.7730673356270135,-0.26898993905073953,0.0,False,
8,7,Ty Murray,12,7,R2_Percent,0.1753131199243961,4,0.10145523500109517,4,0.4452026220368799,0.9282134493172339,0.059179072709166766,-0.076383356923058,-2.0243817637396657,2.069962792482435,0.0,False,
8,8,Chuck Wicks,1,6,R2_Percent,0.03814450382980449,6,0.3497534250422096,1,-1.266877449096033,0.24207403545165715,-0.25830479357867475,-0.023552187504896453,-2.1263985239968943,-0.315590860448145,0.0,True,True
8,8,Gilles Marini,4,6,R2_Percent,0.23447246642734224,3,0.08227014423994614,6,0.5490790379598675,1.1424414507323268,0.13683238248023383,-0.0504065200504763,-1.8009761237182491,1.0707034993990965,0.0,False,
8,8,Lil' Kim,7,6,R2_Percent,0.06774129857288416,5,0.25507055630982417,2,-0.692563111914172,0.48628201170411545,-0.17104708014866996,-0.015428141719788983,-0.9536782636770772,0.07217467042965675,0.0,False,
8,8,Melissa Rycroft,8,6,R2_Percent,0.2471645292441379,1,0.09199993229310126,4,0.601795096098122,1.1411016647866477,0.15928057462530956,-0.033216323385132154,-2.2934526083397806,0.002862870709419596,0.0,False,
8,8,Shawn Johnson,9,6,R2_Percent,0.24338721920541287,2,0.08266996451048834,5,0.5863945406705194,1.1693791672286753,0.13503917653749678,-0.02706475041630684,-1.6003054284116536,0.1727619072153599,0.0,False,
8,8,Ty Murray,12,6,R2_Percent,0.16908998272041822,4,0.13823597760443054,3,0.2221718862816963,0.9282134493172339,-0.0008121143106454826,-0.016229192640842716,-3.5927355899185263,-1.5683538261788605,0.0,False,
8,9,Gilles Marini,4,5,R2_Percent,0.2621697857182898,3,0.09454319181342873,3,0.43274716085936193,1.1424414507323268,0.13709350960687722,-0.023313144747638515,-2.1282317050306965,-0.32725558131244736,0.0,False,
8,9,Lil' Kim,7,5,R2_Percent,0.05153568782685206,5,0.45043823554928136,1,-1.193970634918819,0.48628201170411545,-0.3041241760767438,-0.009358527541295495,-1.4863778190430386,-0.5326995553659614,0.0,True,True
8,9,Melissa Rycroft,8,5,R2_Percent,0.2713853244661866,2,0.08643330436764965,5,0.46729450238157233,1.1411016647866477,0.13740009296450492,-0.037893407865957275,-1.7227665972525321,0.5706860110872485,0.0,False,
8,9,Shawn Johnson,9,5,R2_Percent,0.2724773002062565,1,0.08803487910583199,4,0.4713101385290277,1.1693791672286753,0.13452060843299207,-0.018744988971914473,-2.1282317050306965,-0.5279262766190429,0.0,False,
8,9,Ty Murray,12,5,R2_Percent,0.14243190178241508,4,0.28055038916380826,2,-0.1773811668511425,0.9282134493172339,-0.10432926372068846,-0.07323073327851345,-1.0296194169725867,2.5631161729459393,0.0,False,
8,10,Gilles Marini,4,4,R2_Percent,0.2905621215173135,3,0.11641402791736316,4,0.24496275792191247,1.1424414507323268,0.11903217316122905,-0.029406949258361546,-2.2914117914182675,-0.16318008638757098,0.0,False,
8,10,Melissa Rycroft,8,4,R2_Percent,0.3063096815265133,1,0.12226218988903818,2,0.2977419823846199,1.1411016647866477,0.1411607536030614,-0.03071777123617081,-1.0229004666342743,0.6998661306182579,0.0,False,
8,10,Shawn Johnson,9,4,R2_Percent,0.3043574167973926,2,0.12007066280980161,3,0.29134808500418896,1.1693791672286753,0.13390135232908942,-0.035616111570052816,-1.5441973901611459,0.5840343148695506,0.0,False,
8,10,Ty Murray,12,4,R2_Percent,0.09877078015878056,4,0.641253119383797,1,-0.8340528253107212,0.9282134493172339,-0.39366829206401005,-0.014120652567146223,-1.1213405394155225,-0.09172112244293573,0.0,True,True
8,11,Gilles Marini,4,3,R2_Percent,0.3179240522734781,3,0.37416342100054795,1,-0.04677311385753624,1.1424414507323268,0.0,-0.04315482626817074,-1.0840134889225324,1.207398302495735,0.0,False,
8,11,Melissa Rycroft,8,3,R2_Percent,0.3432813300859156,1,0.3266114856305365,2,0.029964676529533885,1.1411016647866477,0.0,-0.0152966719886879,-0.9614111668693304,0.06148929976494388,0.0,False,
8,11,Shawn Johnson,9,3,R2_Percent,0.3387946176406062,2,0.29922509336891556,3,0.016808437328002246,1.1693791672286753,0.0,-0.024557289110521456,-1.275068725719109,0.269128664442037,0.0,False,
9,1,Aaron Carter,0,16,R2_Percent,0.08410701107944991,6,0.04431647645680806,12,0.7152071975190906,0.6631006672098043,0.08674946514010906,-0.03687799217600468,-2.55128171745052,0.0,0.0,False,
9,1,Ashley Hamiliton,1,16,R2_Percent,0.01279871537392264,15,0.09059001773595853,2,-1.167537927494652,-1.0176011957967925,-0.10439825742613755,-0.04777353161690387,-3.305053518384253,0.0,0.0,True,False
9,1,Chuck Liddell,2,16,R2_Percent,0.017189303594768193,12,0.08349870845751248,5,-0.8725954256271602,-0.7882262526310696,-0.057936272647608845,-0.02866795769366374,-1.9832976804002669,0.0,0.0,False,
9,1,Debi Mazar,3,16,R2_Percent,0.016023582731372856,13,0.08417495798010133,4,-0.9428211741757749,-0.8215673822596354,-0.06892155983117099,-0.05456728943015041,-3.7750571459949884,0.0,0.0,False,
9,1,Donny Osmond,4,16,R2_Percent,0.15587720996206517,2,0.027905490646820862,15,1.3321858497122092,1.339087535404532,0.04056694376548463,-0.049703686802989304,-3.4385849106194897,0.0,0.0,False,
9,1,Joanna Krupa,5,16,R2_Percent,0.10876850223944755,4,0.03611190412577753,13,0.9723390590611486,0.9216265923771785,0.09625094095569213,-0.04777353161690387,-3.305053518384253,0.0,0.0,False,
9,1,Kathy Ireland,6,16,R2_Percent,0.014399153384274232,14,0.08807830867281709,3,-1.049713319876527,-0.9205581038965938,-0.08684221307152894,-0.044548060253586104,-3.081909967615043,0.0,0.0,False,
9,1,Kelly Osbourne,7,16,R2_Percent,0.15683379822205232,1,0.0272529728355343,16,1.3383039026029204,1.3415644490517433,0.046436283644990556,-0.05193188743899541,-3.5927355899277007,0.0,0.0,False,
9,1,Louie Vito,8,16,R2_Percent,0.023971020077757223,10,0.0731630897965199,8,-0.5400371279951639,-0.4848627515981801,-0.017724976124743927,-0.039684457617421794,-2.7454377316166876,0.0,0.0,False,
9,1,Macy Gray,9,16,R2_Percent,0.012032195591615332,16,0.09107178341911185,1,-1.2292967089439566,-1.067734856630085,-0.10922962022890312,-0.05456728943015041,-3.7750571459949884,0.0,0.0,True,True
9,1,Mark Dacascos,10,16,R2_Percent,0.03718526792914952,8,0.06453238789355793,9,-0.10097007254022422,-0.08321288244340477,0.023178133493080698,-0.04317038093508211,-2.9865997880089004,0.0,0.0,False,
9,1,Melissa Joan Hart,11,16,R2_Percent,0.027571746086159084,9,0.07510613560680827,7,-0.4000911761098145,-0.36393884393285786,-0.007650953168536314,-0.030736436353602244,-2.1263985239291454,0.0,0.0,False,
9,1,Michael Irvin,12,16,R2_Percent,0.07851448287007692,7,0.057490323715151594,10,0.6464003709600534,0.585748833297284,0.08329204330237538,-0.024875562984787828,-1.7209334161004681,0.0,0.0,False,
9,1,Mya,13,16,R2_Percent,0.141600474538549,3,0.03028247455999111,14,1.236126800543557,1.2257337923679847,0.04198153508246071,-0.03382358425207015,-2.339972624027571,0.0,0.0,False,
9,1,Natalie Coughlin,14,16,R2_Percent,0.01917182374465437,11,0.07563351393784651,6,-0.7634410440891809,-0.6474805446256043,-0.04036433784335129,-0.07783121896540723,-5.38449504098909,0.0,0.0,False,
9,1,Tom DeLay,15,16,R2_Percent,0.09395571257468588,5,0.05079145415968245,11,0.8259407964534747,0.7935683984410777,0.07468540092080123,-0.044548060253586104,-3.081909967615043,0.0,0.0,False,
9,2,Aaron Carter,0,14,R2_Percent,0.08891633864917121,6,0.050636396432827295,10,0.614876934362386,0.6631006672098043,0.07064253098499362,-0.03945222134586547,-2.2414974001305534,0.30978431731996636,0.0,False,
9,2,Chuck Liddell,2,14,R2_Percent,0.015948999571500783,12,0.10127727993403651,2,-1.103422873626787,-0.7882262526310696,-0.08133740405367398,-0.027803336539573204,-2.0873467204376865,-0.10404904003741966,0.0,False,
9,2,Debi Mazar,3,14,R2_Percent,0.014320617449648394,13,0.09771526948908237,3,-1.2111186995054126,-0.8215673822596354,-0.09206572307320628,-0.05720284541382359,-3.457892722283287,0.3171644237117013,0.0,False,
9,2,Donny Osmond,4,14,R2_Percent,0.1605804340411559,2,0.03232551910844212,14,1.2059759856113181,1.339087535404532,0.05525233388788595,-0.05419350914721223,-2.898276935681793,0.5403079749376967,0.0,False,
9,2,Joanna Krupa,5,14,R2_Percent,0.11646356231527351,4,0.04934356161354495,11,0.8847594761565287,0.9216265923771785,0.09299028588768926,-0.049149746360194535,-3.1394389920136163,0.16561452637063656,0.0,False,
9,2,Kathy Ireland,6,14,R2_Percent,0.012755786453033997,14,0.10600579833580775,1,-1.326833969996459,-0.9205581038965938,-0.1107327661023585,-0.04792827057270215,-2.675133384409012,0.4067765832060313,0.0,True,True
9,2,Kelly Osbourne,7,14,R2_Percent,0.16146155102778328,1,0.03700214916071304,12,1.2114480620866288,1.3415644490517433,0.06383554786932909,-0.06316033435876953,-2.2414974001305534,1.3512381897971473,0.0,False,
9,2,Louie Vito,8,14,R2_Percent,0.023044466032461613,10,0.09642489696882255,4,-0.735393322842594,-0.4848627515981801,-0.04019226105118672,-0.03137357209188453,-3.7455747936142347,-1.0001370619975471,0.0,False,
9,2,Mark Dacascos,10,14,R2_Percent,0.036663427646687854,8,0.08371807616517268,7,-0.2710392417867058,-0.08321288244340477,-0.0009593140382582559,-0.04262336837377775,-3.052427615170956,-0.06582782716205582,0.0,False,
9,2,Melissa Joan Hart,11,14,R2_Percent,0.026741650066921953,9,0.09398934883971424,6,-0.5865967005175291,-0.36393884393285786,-0.033652879518215315,-0.027691634653852826,-2.4928118281426763,-0.3664133042135309,0.0,False,
9,2,Michael Irvin,12,14,R2_Percent,0.08321454850974856,7,0.06210811071396401,8,0.5486032163360551,0.585748833297284,0.046635273171716105,-0.012296137696135648,-3.2347491714915773,-1.5138157553911091,0.0,False,
9,2,Mya,13,14,R2_Percent,0.14713854350063665,3,0.03384520263003531,13,1.11855563762299,1.2257337923679847,0.04885168155376196,-0.037907972705477466,-1.8484548122016868,0.49151781182588405,0.0,False,
9,2,Natalie Coughlin,14,14,R2_Percent,0.017017967781844702,11,0.09590837400255785,5,-1.0385492638560527,-0.6474805446256043,-0.06135327929719187,-0.09434457122776005,-3.3972681005322936,1.9872269404567962,0.0,False,
9,2,Tom DeLay,15,14,R2_Percent,0.09573210695413148,5,0.059700016605279245,9,0.6887347599556337,0.7935683984410777,0.04213564964976655,-0.04924307195601841,-2.5169093794483337,0.5650005881667095,0.0,False,
9,3,Aaron Carter,0,13,R2_Percent,0.09171833658297847,6,0.06159623719940878,9,0.5740309767522114,0.6631006672098043,0.06515376751542773,-0.03243890923847309,-2.2368337144366492,0.004663685693904185,0.0,False,
9,3,Chuck Liddell,2,13,R2_Percent,0.01426414597928353,12,0.11719413055086593,2,-1.2869422306431173,-0.7882262526310696,-0.09768842063802387,-0.03150706436542377,-1.9266787863825068,0.16066793405517976,0.0,False,
9,3,Debi Mazar,3,13,R2_Percent,0.012535168863829547,13,0.1186046383581194,1,-1.416153142351276,-0.8215673822596354,-0.10771425092346114,-0.048354006708617274,-3.653899731172157,-0.1960070088888699,0.0,True,True
9,3,Donny Osmond,4,13,R2_Percent,0.16557923477273293,2,0.036948099275030954,12,1.1647584949469498,1.339087535404532,0.06902924285019613,-0.04280257681901006,-2.7889022960993683,0.10937463958242466,0.0,False,
9,3,Joanna Krupa,5,13,R2_Percent,0.12084727458177241,4,0.04772238237685183,10,0.8498362095632133,0.9216265923771785,0.08729907014267377,-0.047843210801852075,-2.8429695172266616,0.29646947478695473,0.0,False,
9,3,Kelly Osbourne,7,13,R2_Percent,0.168992029003094,1,0.03706670701355067,11,1.1851602028912969,1.3415644490517433,0.07081109617150502,-0.02943897983058307,-2.597847059523387,-0.3563496593928335,0.0,False,
9,3,Louie Vito,8,13,R2_Percent,0.021047847801254727,10,0.10317547186190648,4,-0.8978930325766558,-0.4848627515981801,-0.05676378889328509,-0.04675248516109941,-4.634728977871384,-0.8891541842571491,0.0,False,
9,3,Mark Dacascos,10,13,R2_Percent,0.03521417066368145,8,0.098696184070404,5,-0.3832427679923008,-0.08321288244340477,-0.017728510054838165,-0.030973378591529384,-4.634728977871384,-1.5823013627004276,0.0,False,
9,3,Melissa Joan Hart,11,13,R2_Percent,0.024654701108997278,9,0.1033677809485972,3,-0.7397237485913046,-0.36393884393285786,-0.05121533259677014,-0.04091988916541297,-1.9046998798960504,0.5881119482466259,0.0,False,
9,3,Michael Irvin,12,13,R2_Percent,0.08261710789488234,7,0.0791478876384981,7,0.46952543119527157,0.585748833297284,0.030405099715443536,-0.03512382651454341,-4.634728977871384,-1.3999798063798066,0.0,False,
9,3,Mya,13,13,R2_Percent,0.1516896423476238,3,0.03462942875812045,13,1.077145261558726,1.2257337923679847,0.059544389839105163,-0.031641957793540176,-1.2560044621237867,0.5924503500779001,0.0,False,
9,3,Natalie Coughlin,14,13,R2_Percent,0.01540022369868022,11,0.09134009303828702,6,-1.210309310054866,-0.6474805446256043,-0.07592927737943837,-0.046973921212926144,-3.653899731172157,-0.2566316306398635,0.0,False,
9,3,Tom DeLay,15,13,R2_Percent,0.09544011670118929,5,0.07051095891035929,8,0.6138076553018517,0.7935683984410777,0.024857000647932302,-0.030302361207373885,-3.248434624476493,-0.7315252450281591,0.0,False,
9,4,Aaron Carter,0,11,R2_Percent,0.10253307058253823,5,0.08198487129286296,7,0.5529169561092141,0.6631006672098043,0.052702842456095536,-0.03410964511742961,-2.0230002297716583,0.21383348466499097,0.0,False,
9,4,Chuck Liddell,2,11,R2_Percent,0.013979285541502177,11,0.15569255611076466,1,-1.4396918005202026,-0.7882262526310696,-0.11592617278728015,-0.026633568295620656,-2.073010650551448,-0.14633186416894106,0.0,True,True
9,4,Donny Osmond,4,11,R2_Percent,0.19208108677849714,2,0.037163977570737854,10,1.1806491795823335,1.339087535404532,0.08353118557468893,-0.034076713259049665,-3.5393477166953025,-0.7504454205959341,0.0,False,
9,4,Joanna Krupa,5,11,R2_Percent,0.13883895825424508,4,0.05073249409956238,8,0.8560462574930179,0.9216265923771785,0.08775476884429441,-0.04059242867217107,-2.903358951537397,-0.060389434310735624,0.0,False,
9,4,Kelly Osbourne,7,11,R2_Percent,0.19573352423530732,1,0.03728756619812498,9,1.1994857336864924,1.3415644490517433,0.08554374837477657,-0.0363628445842656,-2.740840022321975,-0.14299296279858797,0.0,False,
9,4,Louie Vito,8,11,R2_Percent,0.02019638584911313,9,0.1534625940344874,2,-1.0717647602232288,-0.4848627515981801,-0.07398442584403019,-0.08352332193222012,-2.645529842754014,1.98919913511737,0.0,False,
9,4,Mark Dacascos,10,11,R2_Percent,0.03528940283817962,7,0.1164497178432678,4,-0.5136857142769381,-0.08321288244340477,-0.03896990074248382,-0.06696673226965029,-4.637959998474523,-0.0032310206031391786,0.0,False,
9,4,Melissa Joan Hart,11,11,R2_Percent,0.02504596263207721,8,0.10529648199138711,5,-0.8565557880928085,-0.36393884393285786,-0.0702793126960189,-0.027505001709895827,-1.9079309005303493,-0.00323102063429892,0.0,False,
9,4,Michael Irvin,12,11,R2_Percent,0.08386285382890762,6,0.09878161184595692,6,0.3519143417735087,0.585748833297284,0.002444630478783429,-0.08230508421644964,-2.7921333167305784,1.8425956611408054,0.0,False,
9,4,Mya,13,11,R2_Percent,0.1772987744209972,3,0.03671752336461501,11,1.1005678703352937,1.2257337923679847,0.07658288887537257,-0.017741739515234802,-1.3057554982636048,-0.04975103613981813,0.0,False,
9,4,Natalie Coughlin,14,11,R2_Percent,0.015140695038635283,10,0.126430605648233,3,-1.3598822758666815,-0.6474805446256043,-0.08935942125633749,-0.0546434136703987,-3.43398720148192,0.2199125296902369,0.0,False,
9,5,Aaron Carter,0,10,R2_Percent,0.10003790336682691,5,0.08689949269458834,6,0.42451918020695967,0.6631006672098043,0.018313520986769232,-0.029521965605288646,-1.9892904439530399,0.03370978581861839,0.0,False,
9,5,Donny Osmond,4,10,R2_Percent,0.19972072450132375,2,0.037789153205948924,10,1.1158900455767806,1.339087535404532,0.1041464593415345,-0.05519328888289066,-3.0540011796909856,0.48534653700431685,0.0,False,
9,5,Joanna Krupa,5,10,R2_Percent,0.14230690356437392,4,0.06486241669347978,7,0.7769560504405719,0.9216265923771785,0.08593402855392852,-0.044620972560397355,-2.58399755120275,0.319361400334647,0.0,False,
9,5,Kelly Osbourne,7,10,R2_Percent,0.20646995296841963,1,0.04160776657922348,9,1.1491249279735458,1.3415644490517433,0.10643037316900086,-0.04190006750797072,-2.466214515631089,0.27462550669088603,0.0,False,
9,5,Louie Vito,8,10,R2_Percent,0.017951355121005843,9,0.16238068254878893,2,-1.293364361343089,-0.4848627515981801,-0.10173437899082938,-0.03702620707744571,-2.791636915689648,-0.14610707293563419,0.0,False,
9,5,Mark Dacascos,10,10,R2_Percent,0.031050729079517163,7,0.13228094141140012,4,-0.7454076787086599,-0.08321288244340477,-0.06741344841772864,-0.07019787216479983,-4.257973978970255,0.37998601950426814,0.0,False,
9,5,Melissa Joan Hart,11,10,R2_Percent,0.022554213320808536,8,0.15285661122944602,3,-1.0651080756438356,-0.36393884393285786,-0.09094329352448247,-0.027976193636399777,-1.860078712596127,0.04785218793422241,0.0,False,
9,5,Michael Irvin,12,10,R2_Percent,0.07774690789003019,6,0.11047359394295649,5,0.17242881273106497,0.585748833297284,-0.04302728961666119,-0.028178663508990662,-4.257973978970255,-1.4658406622396765,0.0,False,
9,5,Mya,13,10,R2_Percent,0.18888640776313836,3,0.043128226558212995,8,1.0601158496159115,1.2257337923679847,0.09696659443062516,-0.021308838995678904,-1.0127808524461526,0.29297464581745225,0.0,False,
9,5,Natalie Coughlin,14,10,R2_Percent,0.01327490242455573,10,0.1677211151359549,1,-1.59515475084925,-0.6474805446256043,-0.1086816264234445,-0.0527948158753102,-3.0540011796909856,0.37998602179093455,0.0,True,True
9,6,Aaron Carter,0,9,R2_Percent,0.09292672215754513,5,0.09417721475326947,5,0.22791349479001333,0.6631006672098043,-0.017062803224588557,-0.030098446116307485,-1.8275689212364652,0.1617215227165747,0.0,False,
9,6,Donny Osmond,4,9,R2_Percent,0.2128442768676098,2,0.04332041232402041,9,1.0566630498208158,1.339087535404532,0.13678845004055018,-0.045462503563635674,-2.895409549990946,0.1585916297000396,0.0,False,
9,6,Joanna Krupa,5,9,R2_Percent,0.14270387184620972,4,0.06161447970910702,6,0.6568739028937982,0.9216265923771785,0.07161529358240783,-0.03548617718552709,-2.808398173242983,-0.2244006220402328,0.0,False,
9,6,Kelly Osbourne,7,9,R2_Percent,0.22152657397164666,1,0.04785769654659365,7,1.0966448010825691,1.3415644490517433,0.13237097523568211,-0.03208186998275162,-2.895409549990946,-0.4291950343598572,0.0,False,
9,6,Louie Vito,8,9,R2_Percent,0.015367254880221868,9,0.20466549565111533,1,-1.5716588148491475,-0.4848627515981801,-0.12970309453006187,-0.040212970804791116,-2.808398173242983,-0.016761257553334907,0.0,True,True
9,6,Mark Dacascos,10,9,R2_Percent,0.026557763307818217,7,0.1530909678335215,3,-1.0245756457363338,-0.08321288244340477,-0.09817376853884308,-0.06207355646237773,-4.194692529387874,0.06328144958238102,0.0,False,
9,6,Melissa Joan Hart,11,9,R2_Percent,0.01955342905585111,8,0.1988226068596195,2,-1.3307470836634283,-0.36393884393285786,-0.12116326068665975,-0.02836343926278538,-1.6823869117775245,0.17769180081860236,0.0,True,False
9,6,Michael Irvin,12,9,R2_Percent,0.06562848695717977,6,0.15244795265657868,4,-0.11988789990462798,0.585748833297284,-0.09338964416502854,-0.06207355646237773,-4.194692529387874,0.06328144958238102,0.0,False,
9,6,Mya,13,9,R2_Percent,0.20289162095591787,3,0.04400317366617449,8,1.0087741955663407,1.2257337923679847,0.11863274067817713,-0.015272512416787941,-0.9365959977445967,0.07618485470155589,0.0,False,
9,7,Aaron Carter,0,7,R2_Percent,0.08051534112092423,5,0.1684443322054311,3,-0.2808261746662341,0.6631006672098043,-0.11102755596204435,-0.026027366672363036,-1.8744511844980725,-0.04688226326160727,0.0,False,
9,7,Donny Osmond,4,7,R2_Percent,0.23906317490941845,2,0.05735353137662244,6,0.807453933302605,1.339087535404532,0.17938113653143395,-0.04589806928120246,-2.408533669943949,0.486875880046997,0.0,False,
9,7,Joanna Krupa,5,7,R2_Percent,0.13802233570494746,4,0.1087719084303363,4,0.2581416111300601,0.9216265923771785,0.039902707380793365,-0.05466946004739963,-1.114612629659533,1.6937855435834501,0.0,False,
9,7,Kelly Osbourne,7,7,R2_Percent,0.2424054212279207,1,0.056042339547855195,7,0.8213377048819506,1.3415644490517433,0.1537563920222049,-0.043668863539096596,-2.6767976563322935,0.21861189365865252,0.0,False,
9,7,Mark Dacascos,10,7,R2_Percent,0.021787575003046563,7,0.30800500859411634,1,-1.5879340605439367,-0.08321288244340477,-0.16708513082780568,-0.061061422100233805,-4.143134720202643,0.051557809185230674,0.0,True,True
9,7,Michael Irvin,12,7,R2_Percent,0.0486237934071385,6,0.23640938370888379,2,-0.7851609264831212,0.585748833297284,-0.2520143159435334,-0.061061422100233805,-4.143134720202643,0.051557809185230674,0.0,True,False
9,7,Mya,13,7,R2_Percent,0.22958235862660395,3,0.06497349613675495,5,0.766987912378676,1.2257337923679847,0.15768195908151086,-0.012058933851974912,-1.114612629659533,-0.17801663191493622,0.0,False,
9,8,Aaron Carter,0,5,R2_Percent,0.05815101731851851,5,0.44849406501397265,1,-1.0763163921706034,0.6631006672098043,-0.34002703928833555,-0.03056426049675707,-1.4569119277856732,0.4175392567123992,0.0,True,True
9,8,Donny Osmond,4,5,R2_Percent,0.2825901642216012,1,0.09490441763451724,3,0.5046378993385449,1.339087535404532,0.18558440462667744,-0.033793403435730285,-2.531426664219322,-0.12289299427537292,0.0,False,
9,8,Joanna Krupa,5,5,R2_Percent,0.12214362017236682,4,0.2732185757198582,2,-0.334162198824553,0.9216265923771785,-0.1352452700505179,-0.011952160781805051,-1.6151359328851667,-0.5005233032256338,0.0,False,
9,8,Kelly Osbourne,7,5,R2_Percent,0.27919658208985043,2,0.09462690139051882,4,0.4925563633030433,1.3415644490517433,0.16654790635445121,-0.039900282554110426,-2.531426664219322,0.14537099211297155,0.0,False,
9,8,Mya,13,5,R2_Percent,0.257918616197663,3,0.08875604024113311,5,0.4132843283535682,1.2257337923679847,0.12410156497566957,-0.01794613103535351,-0.8938178759026519,0.22079475375688096,0.0,False,
9,9,Donny Osmond,4,4,R2_Percent,0.31822664351628466,1,0.1381850519169886,2,0.36361682046475086,1.339087535404532,0.1488806771037037,-0.04348657320664895,-1.7016083715377912,0.8298182926815307,0.0,False,
9,9,Joanna Krupa,5,4,R2_Percent,0.08453480759726711,4,0.5984081046143117,1,-0.9619836501407425,0.9216265923771785,-0.3853048030037938,-0.02646139360610194,-1.240262805489668,0.3748731273954986,0.0,True,True
9,9,Kelly Osbourne,7,4,R2_Percent,0.31084655872100675,2,0.1333762950048352,3,0.3401523861944199,1.3415644490517433,0.13039728081435356,-0.037435095827541724,-2.4298468712846226,0.10157979293469932,0.0,False,
9,9,Mya,13,4,R2_Percent,0.2863919901654414,3,0.13003054846386447,4,0.25821444348157163,1.2257337923679847,0.10646040964961173,-0.013529871849003203,-0.8204089599733793,0.07340891592927268,0.0,False,
9,10,Donny Osmond,4,3,R2_Percent,0.34823380748420985,1,0.26186298135071456,3,0.04448586692463802,1.339087535404532,0.0,-0.025414237469090214,-1.6031682988357763,0.09844007270201494,0.0,False,
9,10,Kelly Osbourne,7,3,R2_Percent,0.33502233086755356,2,0.3938101105974215,1,0.0058089410702005795,1.3415644490517433,0.0,-0.04249595351779808,-1.542543677373937,0.8873031939106857,0.0,False,
9,10,Mya,13,3,R2_Percent,0.3167438616482366,3,0.34432690805186394,2,-0.05029480799483854,1.2257337923679847,0.0,-0.014219593397855813,-0.5363047088394042,0.2841042511339751,0.0,False,
